tract_geoid,median_income,population,households,year,income_source,population_source,households_source
49035102501,31875.0,2622.0,1738.0,2021,acs,acs,acs
49035102501,42361.0,3277.0,1983.0,2022,acs,acs,acs
49035102501,50078.0,3039.0,2079.0,2023,acs,acs,acs
49035102501,48385.0,3255.0,2315.0,2024,acs,acs,acs
49035102502,52480.0,1252.0,845.0,2020,acs,acs,acs
49035102502,54634.0,1296.0,871.0,2021,acs,acs,acs
49035102502,68935.0,1396.0,885.0,2022,acs,acs,acs
49035102502,77339.0,1648.0,990.0,2023,acs,acs,acs
49035102502,89018.0,1933.0,1094.0,2024,acs,acs,acs
49035102600,37604.0,4041.0,1204.0,2009,acs,acs,acs
49035102600,43285.0,4405.0,1251.0,2010,acs,acs,acs
49035102600,43400.0,4424.0,1236.0,2011,acs,acs,acs
49035102600,44407.0,4520.0,1261.0,2012,acs,acs,acs
49035102600,43158.0,4086.0,1218.0,2013,acs,acs,acs
49035102600,41101.0,3855.0,1239.0,2014,acs,acs,acs
49035102600,42315.0,3874.0,1214.0,2015,acs,acs,acs
49035102600,40133.0,3658.0,1209.0,2016,acs,acs,acs
49035102600,40268.0,3879.0,1242.0,2017,acs,acs,acs
49035102600,44643.0,4362.0,1328.0,2018,acs,acs,acs
49035102600,41429.0,4658.0,1348.0,2019,acs,acs,acs
49035102600,49417.0,4518.0,1544.0,2020,acs,acs,acs
49035102600,52474.0,4644.0,1572.0,2021,acs,acs,acs
49035102600,56242.0,4494.0,1755.0,2022,acs,acs,acs
49035102600,56086.0,4235.0,1827.0,2023,acs,acs,acs
49035102600,57658.0,4068.0,1957.0,2024,acs,acs,acs
49035102700,34005.0,8850.0,2490.0,2009,acs,acs,acs
49035102701,34350.0,5319.0,1568.0,2010,acs,acs,acs
49035102701,36943.0,5442.0,1593.0,2011,acs,acs,acs
49035102701,37864.0,5276.0,1614.0,2012,acs,acs,acs
49035102701,38569.0,5108.0,1595.0,2013,acs,acs,acs
49035102701,38460.0,5187.0,1607.0,2014,acs,acs,acs
49035102701,34663.0,5144.0,1651.0,2015,acs,acs,acs
49035102701,35465.0,5209.0,1663.0,2016,acs,acs,acs
49035102701,37234.0,5020.0,1629.0,2017,acs,acs,acs
49035102701,41522.0,5481.0,1673.0,2018,acs,acs,acs
49035102701,42747.0,5642.0,1735.0,2019,acs,acs,acs
49035102701,43222.0,6256.0,1968.0,2020,acs,acs,acs
49035102701,45106.0,5662.0,1906.0,2021,acs,acs,acs
49035102701,50951.0,5483.0,1883.0,2022,acs,acs,acs
49035102701,49935.0,5207.0,1885.0,2023,acs,acs,acs
49035102701,54855.0,5409.0,1947.0,2024,acs,acs,acs
49035102702,28864.0,3530.0,1016.0,2010,acs,acs,acs
49035102702,32107.0,3431.0,1031.0,2011,acs,acs,acs
49035102702,28913.0,3495.0,1048.0,2012,acs,acs,acs
49035102702,28237.0,3845.0,1057.0,2013,acs,acs,acs
49035102702,31950.0,3964.0,1125.0,2014,acs,acs,acs
49035102702,29448.0,4014.0,1145.0,2015,acs,acs,acs
49035102702,33359.0,4128.0,1161.0,2016,acs,acs,acs
49035102702,36453.0,4023.0,1180.0,2017,acs,acs,acs
49035102702,37775.0,4046.0,1171.0,2018,acs,acs,acs
49035102702,40424.0,3897.0,1114.0,2019,acs,acs,acs
49035102702,44306.0,3273.0,1095.0,2020,acs,acs,acs
49035102702,39148.0,3137.0,1079.0,2021,acs,acs,acs
49035102702,37750.0,3001.0,1108.0,2022,acs,acs,acs
49035102702,39545.0,3219.0,1120.0,2023,acs,acs,acs
49035102702,35744.0,3018.0,1092.0,2024,acs,acs,acs
49035102801,41797.0,5726.0,1605.0,2009,acs,acs,acs
49035102801,42258.0,6198.0,1653.0,2010,acs,acs,acs
49035102801,44531.0,6147.0,1658.0,2011,acs,acs,acs
49035102801,39896.0,6583.0,1782.0,2012,acs,acs,acs
49035102801,39341.0,6407.0,1783.0,2013,acs,acs,acs
49035102801,39321.0,6285.0,1724.0,2014,acs,acs,acs
49035102801,39579.0,6200.0,1744.0,2015,acs,acs,acs
49035102801,42891.0,6704.0,1798.0,2016,acs,acs,acs
49035102801,53396.0,6410.0,1813.0,2017,acs,acs,acs
49035102801,49768.0,6032.0,1766.0,2018,acs,acs,acs
49035102801,53409.0,6781.0,1820.0,2019,acs,acs,acs
49035102801,54577.0,6624.0,1896.0,2020,acs,acs,acs
49035102801,61712.0,6388.0,1869.0,2021,acs,acs,acs
49035102801,70625.0,5858.0,1864.0,2022,acs,acs,acs
49035102801,78886.0,6663.0,2009.0,2023,acs,acs,acs
49035102801,79464.0,6169.0,1967.0,2024,acs,acs,acs
49035102802,43107.0,4945.0,1215.0,2009,acs,acs,acs
49035102802,43074.0,4763.0,1260.0,2010,acs,acs,acs
49035102802,40682.0,4706.0,1272.0,2011,acs,acs,acs
49035102802,39096.0,4954.0,1272.0,2012,acs,acs,acs
49035102802,44194.0,5004.0,1264.0,2013,acs,acs,acs
49035102802,44028.0,5146.0,1260.0,2014,acs,acs,acs
49035102802,43611.0,5187.0,1294.0,2015,acs,acs,acs
49035102802,43750.0,5319.0,1298.0,2016,acs,acs,acs
49035102802,53750.0,5375.0,1326.0,2017,acs,acs,acs
49035102802,63857.0,5492.0,1352.0,2018,acs,acs,acs
49035102802,64348.0,5517.0,1336.0,2019,acs,acs,acs
49035102802,61518.0,5503.0,1297.0,2020,acs,acs,acs
49035102802,70690.0,5218.0,1349.0,2021,acs,acs,acs
49035102802,72188.0,5103.0,1319.0,2022,acs,acs,acs
49035102802,73281.0,4944.0,1245.0,2023,acs,acs,acs
49035102802,75085.0,4884.0,1289.0,2024,acs,acs,acs
49035102900,26439.0,4057.0,1509.0,2009,acs,acs,acs
49035102900,24455.0,4212.0,1692.0,2010,acs,acs,acs
49035102900,22069.0,4178.0,1832.0,2011,acs,acs,acs
49035102900,20438.0,4157.0,2005.0,2012,acs,acs,acs
49035102900,21116.0,4615.0,2125.0,2013,acs,acs,acs
49035102900,20914.0,4579.0,2241.0,2014,acs,acs,acs
49035102900,21310.0,4969.0,2330.0,2015,acs,acs,acs
49035102900,22203.0,4514.0,2210.0,2016,acs,acs,acs
49035102900,23853.0,4864.0,2279.0,2017,acs,acs,acs
49035102900,30414.0,4860.0,2390.0,2018,acs,acs,acs
49035102900,35354.0,5298.0,2470.0,2019,acs,acs,acs
49035102900,42500.0,5213.0,2454.0,2020,acs,acs,acs
49035102900,39186.0,5680.0,2697.0,2021,acs,acs,acs
49035102900,46182.0,5683.0,2919.0,2022,acs,acs,acs
49035102900,50397.0,6148.0,3220.0,2023,acs,acs,acs
49035102900,44932.0,6149.0,3457.0,2024,acs,acs,acs
49035103000,46526.0,2828.0,1310.0,2009,acs,acs,acs
49035103000,46378.0,3013.0,1318.0,2010,acs,acs,acs
49035103000,45054.0,2861.0,1306.0,2011,acs,acs,acs
49035103000,46306.0,2790.0,1236.0,2012,acs,acs,acs
49035103000,44435.0,2771.0,1206.0,2013,acs,acs,acs
49035103000,46715.0,2854.0,1221.0,2014,acs,acs,acs
49035103000,48602.0,2950.0,1218.0,2015,acs,acs,acs
49035103000,59722.0,3064.0,1184.0,2016,acs,acs,acs
49035103000,58967.0,3189.0,1257.0,2017,acs,acs,acs
49035103000,72500.0,3423.0,1224.0,2018,acs,acs,acs
49035103000,77538.0,3431.0,1197.0,2019,acs,acs,acs
49035103000,74107.0,3488.0,1366.0,2020,acs,acs,acs
49035103000,69747.0,3190.0,1361.0,2021,acs,acs,acs
49035103000,91049.0,3413.0,1375.0,2022,acs,acs,acs
49035103000,97857.0,3018.0,1366.0,2023,acs,acs,acs
49035103000,97801.0,3051.0,1409.0,2024,acs,acs,acs
49035103100,40043.0,3817.0,1771.0,2009,acs,acs,acs
49035103100,40136.0,4028.0,1835.0,2010,acs,acs,acs
49035103100,35393.0,4121.0,1755.0,2011,acs,acs,acs
49035103100,40436.0,4262.0,1743.0,2012,acs,acs,acs
49035103100,40659.0,4344.0,1709.0,2013,acs,acs,acs
49035103100,44143.0,4555.0,1778.0,2014,acs,acs,acs
49035103100,43105.0,4485.0,1803.0,2015,acs,acs,acs
49035103100,42204.0,4477.0,1833.0,2016,acs,acs,acs
49035103100,55764.0,4592.0,1868.0,2017,acs,acs,acs
49035103100,57419.0,4443.0,1856.0,2018,acs,acs,acs
49035103100,61619.0,4412.0,1877.0,2019,acs,acs,acs
49035103100,69945.0,4340.0,1757.0,2020,acs,acs,acs
49035103100,81186.0,4417.0,1721.0,2021,acs,acs,acs
49035103100,81786.0,4111.0,1710.0,2022,acs,acs,acs
49035103100,93281.0,4264.0,1775.0,2023,acs,acs,acs
49035103100,96630.0,4395.0,1786.0,2024,acs,acs,acs
49035103200,29764.0,4790.0,2449.0,2009,acs,acs,acs
49035103200,38779.0,4802.0,2320.0,2010,acs,acs,acs
49035103200,35993.0,4840.0,2319.0,2011,acs,acs,acs
49035103200,35446.0,4484.0,2201.0,2012,acs,acs,acs
49035103200,38661.0,4444.0,2154.0,2013,acs,acs,acs
49035103200,34400.0,4554.0,2200.0,2014,acs,acs,acs
49035103200,45398.0,4452.0,2183.0,2015,acs,acs,acs
49035103200,46719.0,4191.0,2173.0,2016,acs,acs,acs
49035103200,47202.0,4465.0,2261.0,2017,acs,acs,acs
49035103200,49418.0,4096.0,2157.0,2018,acs,acs,acs
49035103200,54208.0,4026.0,2154.0,2019,acs,acs,acs
49035103200,42303.0,4325.0,2216.0,2020,acs,acs,acs
49035103200,55801.0,4454.0,2222.0,2021,acs,acs,acs
49035103200,61485.0,4383.0,2195.0,2022,acs,acs,acs
49035103200,63955.0,4310.0,2200.0,2023,acs,acs,acs
49035103200,71302.0,4360.0,2223.0,2024,acs,acs,acs
49035103300,45588.0,4306.0,1902.0,2009,acs,acs,acs
49035103300,51540.0,4106.0,1891.0,2010,acs,acs,acs
49035103300,46184.0,4136.0,1828.0,2011,acs,acs,acs
49035103300,42471.0,4144.0,1824.0,2012,acs,acs,acs
49035103300,41034.0,4327.0,1908.0,2013,acs,acs,acs
49035103300,40658.0,4199.0,1910.0,2014,acs,acs,acs
49035103300,40565.0,4191.0,1942.0,2015,acs,acs,acs
49035103300,44701.0,4143.0,2023.0,2016,acs,acs,acs
49035103300,48107.0,4123.0,2019.0,2017,acs,acs,acs
49035103300,54224.0,4179.0,1980.0,2018,acs,acs,acs
49035103300,62169.0,4333.0,1973.0,2019,acs,acs,acs
49035103300,66776.0,4562.0,1994.0,2020,acs,acs,acs
49035103300,67471.0,4355.0,2048.0,2021,acs,acs,acs
49035103300,76605.0,4319.0,2099.0,2022,acs,acs,acs
49035103300,80211.0,4256.0,2162.0,2023,acs,acs,acs
49035103300,87896.0,4455.0,2235.0,2024,acs,acs,acs
49035103400,52100.0,4395.0,1876.0,2009,acs,acs,acs
49035103400,57838.0,4874.0,1861.0,2010,acs,acs,acs
49035103400,57734.0,4798.0,1854.0,2011,acs,acs,acs
49035103400,54344.0,4506.0,1780.0,2012,acs,acs,acs
49035103400,62139.0,4489.0,1735.0,2013,acs,acs,acs
49035103400,55152.0,4318.0,1778.0,2014,acs,acs,acs
49035103400,54750.0,3864.0,1802.0,2015,acs,acs,acs
49035103400,63681.0,3891.0,1781.0,2016,acs,acs,acs
49035103400,69063.0,4339.0,1856.0,2017,acs,acs,acs
49035103400,71597.0,4413.0,1847.0,2018,acs,acs,acs
49035103400,76250.0,4393.0,1832.0,2019,acs,acs,acs
49035103400,77575.0,4492.0,1879.0,2020,acs,acs,acs
49035103400,80676.0,4282.0,1849.0,2021,acs,acs,acs
49035103400,89485.0,4117.0,1782.0,2022,acs,acs,acs
49035103400,89196.0,4159.0,1827.0,2023,acs,acs,acs
49035103400,85192.0,4160.0,1858.0,2024,acs,acs,acs
49035103500,60331.0,3621.0,1616.0,2009,acs,acs,acs
49035103500,61571.0,3747.0,1748.0,2010,acs,acs,acs
49035103500,62690.0,3686.0,1718.0,2011,acs,acs,acs
49035103500,63125.0,3850.0,1725.0,2012,acs,acs,acs
49035103500,63276.0,3995.0,1746.0,2013,acs,acs,acs
49035103500,69536.0,4011.0,1721.0,2014,acs,acs,acs
49035103500,74514.0,4009.0,1661.0,2015,acs,acs,acs
49035103500,82159.0,3973.0,1645.0,2016,acs,acs,acs
49035103500,84063.0,4008.0,1659.0,2017,acs,acs,acs
49035103500,80921.0,3951.0,1680.0,2018,acs,acs,acs
49035103500,83672.0,3847.0,1666.0,2019,acs,acs,acs
49035103500,84497.0,3834.0,1687.0,2020,acs,acs,acs
49035103500,86486.0,3930.0,1704.0,2021,acs,acs,acs
49035103500,88839.0,3935.0,1725.0,2022,acs,acs,acs
49035103500,94531.0,3869.0,1705.0,2023,acs,acs,acs
49035103500,111029.0,3949.0,1758.0,2024,acs,acs,acs
49035103600,81731.0,2496.0,976.0,2009,acs,acs,acs
49035103600,77961.0,2470.0,999.0,2010,acs,acs,acs
49035103600,90104.0,2427.0,987.0,2011,acs,acs,acs
49035103600,93125.0,2488.0,1010.0,2012,acs,acs,acs
49035103600,97870.0,2542.0,998.0,2013,acs,acs,acs
49035103600,108672.0,2675.0,1019.0,2014,acs,acs,acs
49035103600,113333.0,2566.0,972.0,2015,acs,acs,acs
49035103600,110776.0,2648.0,954.0,2016,acs,acs,acs
49035103600,119531.0,2648.0,916.0,2017,acs,acs,acs
49035103600,123875.0,2663.0,943.0,2018,acs,acs,acs
49035103600,128036.0,2792.0,968.0,2019,acs,acs,acs
49035103600,122270.0,2900.0,1057.0,2020,acs,acs,acs
49035103600,135804.0,2872.0,1073.0,2021,acs,acs,acs
49035103600,149609.0,2775.0,1099.0,2022,acs,acs,acs
49035103600,173523.0,2825.0,1107.0,2023,acs,acs,acs
49035103600,147168.0,2755.0,1113.0,2024,acs,acs,acs
49035103700,95240.0,2857.0,1125.0,2009,acs,acs,acs
49035103700,96912.0,2942.0,1156.0,2010,acs,acs,acs
49035103700,79583.0,2882.0,1112.0,2011,acs,acs,acs
49035103700,80529.0,2843.0,1097.0,2012,acs,acs,acs
49035103700,79291.0,2683.0,1021.0,2013,acs,acs,acs
49035103700,78021.0,2670.0,1025.0,2014,acs,acs,acs
49035103700,79670.0,2517.0,1016.0,2015,acs,acs,acs
49035103700,81182.0,2471.0,1019.0,2016,acs,acs,acs
49035103700,89602.0,2455.0,1047.0,2017,acs,acs,acs
49035103700,94063.0,2631.0,1072.0,2018,acs,acs,acs
49035103700,109958.0,2628.0,1051.0,2019,acs,acs,acs
49035103700,88920.0,2714.0,1043.0,2020,acs,acs,acs
49035103700,91650.0,2708.0,1059.0,2021,acs,acs,acs
49035103700,99861.0,2758.0,1066.0,2022,acs,acs,acs
49035103700,102188.0,2653.0,1078.0,2023,acs,acs,acs
49035103700,132750.0,2738.0,1096.0,2024,acs,acs,acs
49035103800,51750.0,2463.0,1068.0,2009,acs,acs,acs
49035103800,57438.0,2592.0,1037.0,2010,acs,acs,acs
49035103800,56743.0,2666.0,1015.0,2011,acs,acs,acs
49035103800,58636.0,2724.0,988.0,2012,acs,acs,acs
49035103800,73300.0,2513.0,906.0,2013,acs,acs,acs
49035103800,72054.0,2444.0,907.0,2014,acs,acs,acs
49035103800,83906.0,2464.0,929.0,2015,acs,acs,acs
49035103800,89830.0,2514.0,927.0,2016,acs,acs,acs
49035103800,93321.0,2501.0,953.0,2017,acs,acs,acs
49035103800,96281.0,2458.0,983.0,2018,acs,acs,acs
49035103800,103125.0,2446.0,981.0,2019,acs,acs,acs
49035103800,105313.0,2425.0,1009.0,2020,acs,acs,acs
49035103800,103179.0,2342.0,1051.0,2021,acs,acs,acs
49035103800,109583.0,2374.0,1034.0,2022,acs,acs,acs
49035103800,107143.0,2410.0,1048.0,2023,acs,acs,acs
49035103800,110881.0,2470.0,1033.0,2024,acs,acs,acs
49035103900,62224.0,3909.0,1455.0,2009,acs,acs,acs
49035103900,68864.0,3967.0,1490.0,2010,acs,acs,acs
49035103900,67500.0,4001.0,1496.0,2011,acs,acs,acs
49035103900,75903.0,4002.0,1466.0,2012,acs,acs,acs
49035103900,75000.0,4279.0,1426.0,2013,acs,acs,acs
49035103900,71917.0,3723.0,1362.0,2014,acs,acs,acs
49035103900,76122.0,3849.0,1355.0,2015,acs,acs,acs
49035103900,78205.0,3955.0,1388.0,2016,acs,acs,acs
49035103900,89583.0,4203.0,1413.0,2017,acs,acs,acs
49035103900,88162.0,4147.0,1464.0,2018,acs,acs,acs
49035103900,92264.0,4257.0,1505.0,2019,acs,acs,acs
49035103900,92434.0,4184.0,1561.0,2020,acs,acs,acs
49035103900,93352.0,4165.0,1589.0,2021,acs,acs,acs
49035103900,99330.0,3923.0,1561.0,2022,acs,acs,acs
49035103900,115112.0,3992.0,1591.0,2023,acs,acs,acs
49035103900,119158.0,3887.0,1623.0,2024,acs,acs,acs
49035104000,77303.0,3352.0,1169.0,2009,acs,acs,acs
49035104000,81000.0,3543.0,1248.0,2010,acs,acs,acs
49035104000,79375.0,3544.0,1232.0,2011,acs,acs,acs
49035104000,82228.0,3487.0,1219.0,2012,acs,acs,acs
49035104000,84196.0,3208.0,1164.0,2013,acs,acs,acs
49035104000,81989.0,3285.0,1187.0,2014,acs,acs,acs
49035104000,89483.0,3233.0,1132.0,2015,acs,acs,acs
49035104000,107298.0,3252.0,1134.0,2016,acs,acs,acs
49035104000,109828.0,3503.0,1174.0,2017,acs,acs,acs
49035104000,112098.0,3561.0,1204.0,2018,acs,acs,acs
49035104000,115190.0,3532.0,1217.0,2019,acs,acs,acs
49035104000,119135.0,3503.0,1150.0,2020,acs,acs,acs
49035104000,124097.0,3604.0,1155.0,2021,acs,acs,acs
49035104000,131420.0,3422.0,1151.0,2022,acs,acs,acs
49035104000,147708.0,3321.0,1110.0,2023,acs,acs,acs
49035104000,135469.0,3479.0,1129.0,2024,acs,acs,acs
49035104100,87404.0,2995.0,1125.0,2009,acs,acs,acs
49035104100,86875.0,3129.0,1151.0,2010,acs,acs,acs
49035104100,92560.0,3157.0,1130.0,2011,acs,acs,acs
49035104100,81136.0,2913.0,1100.0,2012,acs,acs,acs
49035104100,86563.0,3006.0,1071.0,2013,acs,acs,acs
49035104100,98125.0,3060.0,1071.0,2014,acs,acs,acs
49035104100,101000.0,2902.0,1044.0,2015,acs,acs,acs
49035104100,86912.0,2998.0,1058.0,2016,acs,acs,acs
49035104100,104091.0,3088.0,1108.0,2017,acs,acs,acs
49035104100,107411.0,2999.0,1095.0,2018,acs,acs,acs
49035104100,110179.0,2983.0,1125.0,2019,acs,acs,acs
49035104100,88676.0,3003.0,1196.0,2020,acs,acs,acs
49035104100,106250.0,3013.0,1194.0,2021,acs,acs,acs
49035104100,120156.0,3048.0,1192.0,2022,acs,acs,acs
49035104100,126989.0,2944.0,1227.0,2023,acs,acs,acs
49035104100,143375.0,2985.0,1255.0,2024,acs,acs,acs
49035104200,80366.0,7001.0,2686.0,2009,acs,acs,acs
49035104200,81899.0,7149.0,2735.0,2010,acs,acs,acs
49035104200,86163.0,6742.0,2669.0,2011,acs,acs,acs
49035104200,95997.0,6722.0,2585.0,2012,acs,acs,acs
49035104200,114647.0,6877.0,2573.0,2013,acs,acs,acs
49035104200,101650.0,6210.0,2507.0,2014,acs,acs,acs
49035104200,110000.0,6264.0,2542.0,2015,acs,acs,acs
49035104200,111471.0,6282.0,2526.0,2016,acs,acs,acs
49035104200,118983.0,6334.0,2567.0,2017,acs,acs,acs
49035104200,120230.0,6348.0,2618.0,2018,acs,acs,acs
49035104200,124906.0,6543.0,2678.0,2019,acs,acs,acs
49035104200,137673.0,6763.0,2665.0,2020,acs,acs,acs
49035104200,136667.0,6574.0,2646.0,2021,acs,acs,acs
49035104200,147891.0,6612.0,2729.0,2022,acs,acs,acs
49035104200,173409.0,6805.0,2778.0,2023,acs,acs,acs
49035104200,180982.0,6980.0,2742.0,2024,acs,acs,acs
49035104300,61198.0,3034.0,1193.0,2009,acs,acs,acs
49035104300,55118.0,3010.0,1225.0,2010,acs,acs,acs
49035104300,51806.0,2866.0,1188.0,2011,acs,acs,acs
49035104300,48793.0,2832.0,1202.0,2012,acs,acs,acs
49035104300,56125.0,2759.0,1169.0,2013,acs,acs,acs
49035104300,59357.0,2826.0,1156.0,2014,acs,acs,acs
49035104300,60391.0,3017.0,1176.0,2015,acs,acs,acs
49035104300,61375.0,2932.0,1161.0,2016,acs,acs,acs
49035104300,75110.0,2911.0,1175.0,2017,acs,acs,acs
49035104300,81473.0,3045.0,1235.0,2018,acs,acs,acs
49035104300,82847.0,2984.0,1241.0,2019,acs,acs,acs
49035104300,75625.0,2867.0,1196.0,2020,acs,acs,acs
49035104300,70625.0,2914.0,1222.0,2021,acs,acs,acs
49035104300,62393.0,2888.0,1233.0,2022,acs,acs,acs
49035104300,71579.0,2864.0,1234.0,2023,acs,acs,acs
49035104300,74472.0,2809.0,1265.0,2024,acs,acs,acs
49035104400,120278.0,2170.0,656.0,2009,acs,acs,acs
49035104400,120673.0,2212.0,703.0,2010,acs,acs,acs
49035104400,120417.0,2248.0,691.0,2011,acs,acs,acs
49035104400,108359.0,2162.0,695.0,2012,acs,acs,acs
49035104400,100761.0,2130.0,684.0,2013,acs,acs,acs
49035104400,96250.0,2085.0,671.0,2014,acs,acs,acs
49035104400,112292.0,1916.0,641.0,2015,acs,acs,acs
49035104400,120208.0,1859.0,658.0,2016,acs,acs,acs
49035104400,121667.0,1939.0,654.0,2017,acs,acs,acs
49035104400,136750.0,1869.0,659.0,2018,acs,acs,acs
49035104400,138393.0,1835.0,671.0,2019,acs,acs,acs
49035104400,133750.0,2008.0,699.0,2020,acs,acs,acs
49035104400,134470.0,2002.0,686.0,2021,acs,acs,acs
49035104400,187227.0,1968.0,681.0,2022,acs,acs,acs
49035104400,173958.0,1882.0,667.0,2023,acs,acs,acs
49035104400,169875.0,2003.0,689.0,2024,acs,acs,acs
49035104500,65179.0,1707.0,553.0,2009,acs,acs,acs
49035104600,39327.0,996.0,500.0,2009,acs,acs,acs
49035104700,51063.0,4757.0,1993.0,2009,acs,acs,acs
49035104700,58255.0,5108.0,2164.0,2010,acs,acs,acs
49035104700,61885.0,5095.0,2139.0,2011,acs,acs,acs
49035104700,62099.0,4859.0,2093.0,2012,acs,acs,acs
49035104700,63795.0,5228.0,2068.0,2013,acs,acs,acs
49035104700,65516.0,5326.0,2064.0,2014,acs,acs,acs
49035104700,69412.0,5302.0,2074.0,2015,acs,acs,acs
49035104700,70662.0,5444.0,2135.0,2016,acs,acs,acs
49035104700,64851.0,5394.0,2171.0,2017,acs,acs,acs
49035104700,80543.0,5347.0,2152.0,2018,acs,acs,acs
49035104700,79719.0,5236.0,2145.0,2019,acs,acs,acs
49035104700,88376.0,5339.0,2150.0,2020,acs,acs,acs
49035104700,94211.0,5323.0,2108.0,2021,acs,acs,acs
49035104700,105757.0,5478.0,2136.0,2022,acs,acs,acs
49035104700,106864.0,5278.0,2126.0,2023,acs,acs,acs
49035104700,111048.0,5300.0,2146.0,2024,acs,acs,acs
49035104800,55068.0,4738.0,2176.0,2009,acs,acs,acs
49035104800,53319.0,4843.0,2205.0,2010,acs,acs,acs
49035104800,58446.0,4842.0,2177.0,2011,acs,acs,acs
49035104800,53635.0,4878.0,2183.0,2012,acs,acs,acs
49035104800,53264.0,5062.0,2220.0,2013,acs,acs,acs
49035104800,58109.0,5148.0,2257.0,2014,acs,acs,acs
49035104800,60974.0,5006.0,2146.0,2015,acs,acs,acs
49035104800,65298.0,4826.0,2066.0,2016,acs,acs,acs
49035104800,77691.0,5179.0,2025.0,2017,acs,acs,acs
49035104800,87308.0,5383.0,1984.0,2018,acs,acs,acs
49035104800,84167.0,5245.0,1944.0,2019,acs,acs,acs
49035104800,81516.0,5529.0,2033.0,2020,acs,acs,acs
49035104800,90069.0,5672.0,2112.0,2021,acs,acs,acs
49035104800,80765.0,5311.0,2202.0,2022,acs,acs,acs
49035104800,85373.0,5193.0,2315.0,2023,acs,acs,acs
49035104800,95515.0,5364.0,2425.0,2024,acs,acs,acs
49035104900,49386.0,2794.0,1167.0,2009,acs,acs,acs
49035104900,49196.0,2926.0,1251.0,2010,acs,acs,acs
49035104900,41845.0,2891.0,1297.0,2011,acs,acs,acs
49035104900,50357.0,3242.0,1284.0,2012,acs,acs,acs
49035104900,52539.0,3266.0,1243.0,2013,acs,acs,acs
49035104900,53000.0,3294.0,1276.0,2014,acs,acs,acs
49035104900,55521.0,3301.0,1291.0,2015,acs,acs,acs
49035104900,61147.0,3196.0,1297.0,2016,acs,acs,acs
49035104900,64198.0,3364.0,1310.0,2017,acs,acs,acs
49035104900,62721.0,3181.0,1304.0,2018,acs,acs,acs
49035104900,63158.0,3060.0,1316.0,2019,acs,acs,acs
49035104900,66691.0,3089.0,1357.0,2020,acs,acs,acs
49035104900,74141.0,2946.0,1338.0,2021,acs,acs,acs
49035104900,79440.0,2709.0,1381.0,2022,acs,acs,acs
49035104900,79125.0,2805.0,1461.0,2023,acs,acs,acs
49035104900,84280.0,3084.0,1583.0,2024,acs,acs,acs
49035110102,110694.0,4379.0,1372.0,2009,acs,acs,acs
49035110102,108304.0,4237.0,1407.0,2010,acs,acs,acs
49035110102,110230.0,4479.0,1505.0,2011,acs,acs,acs
49035110102,111513.0,4196.0,1495.0,2012,acs,acs,acs
49035110102,102212.0,4321.0,1488.0,2013,acs,acs,acs
49035110102,108558.0,4383.0,1515.0,2014,acs,acs,acs
49035110102,115530.0,4410.0,1612.0,2015,acs,acs,acs
49035110102,120714.0,4213.0,1542.0,2016,acs,acs,acs
49035110102,123696.0,4300.0,1518.0,2017,acs,acs,acs
49035110102,125682.0,4245.0,1518.0,2018,acs,acs,acs
49035110102,128500.0,4316.0,1572.0,2019,acs,acs,acs
49035110103,100679.0,2927.0,1147.0,2009,acs,acs,acs
49035110103,115438.0,3033.0,1209.0,2010,acs,acs,acs
49035110103,111719.0,3257.0,1223.0,2011,acs,acs,acs
49035110103,116779.0,3504.0,1275.0,2012,acs,acs,acs
49035110103,121500.0,3744.0,1330.0,2013,acs,acs,acs
49035110103,121964.0,3764.0,1334.0,2014,acs,acs,acs
49035110103,118144.0,3930.0,1375.0,2015,acs,acs,acs
49035110103,110179.0,3695.0,1349.0,2016,acs,acs,acs
49035110103,123850.0,3740.0,1361.0,2017,acs,acs,acs
49035110103,116481.0,3700.0,1382.0,2018,acs,acs,acs
49035110103,119539.0,3744.0,1421.0,2019,acs,acs,acs
49035110103,115933.0,3302.0,1345.0,2020,acs,acs,acs
49035110103,124375.0,3565.0,1408.0,2021,acs,acs,acs
49035110103,132667.0,3239.0,1268.0,2022,acs,acs,acs
49035110103,142656.0,3241.0,1328.0,2023,acs,acs,acs
49035110103,169643.0,3201.0,1276.0,2024,acs,acs,acs
49035110104,104000.0,5490.0,1886.0,2009,acs,acs,acs
49035110104,115039.0,5323.0,1883.0,2010,acs,acs,acs
49035110104,119032.0,5445.0,1928.0,2011,acs,acs,acs
49035110104,125662.0,5434.0,1916.0,2012,acs,acs,acs
49035110104,121017.0,5284.0,1923.0,2013,acs,acs,acs
49035110104,124457.0,5130.0,1936.0,2014,acs,acs,acs
49035110104,120583.0,5192.0,1938.0,2015,acs,acs,acs
49035110104,118056.0,5478.0,1936.0,2016,acs,acs,acs
49035110104,113942.0,5432.0,1921.0,2017,acs,acs,acs
49035110104,131776.0,5355.0,1915.0,2018,acs,acs,acs
49035110104,142550.0,5524.0,1937.0,2019,acs,acs,acs
49035110104,158158.0,5868.0,1962.0,2020,acs,acs,acs
49035110104,171047.0,5895.0,2075.0,2021,acs,acs,acs
49035110104,178810.0,5799.0,2100.0,2022,acs,acs,acs
49035110104,195417.0,5813.0,2074.0,2023,acs,acs,acs
49035110104,193083.0,5593.0,1995.0,2024,acs,acs,acs
