place_name,year,place_medinc,medinc_source
Salt Lake City,2022,72357.0,acs_place
Salt Lake City,2023,74925.0,acs_place
Salt Lake City,2024,75090.0,acs_place
Samak,2019,51700.0,acs_place
Samak,2020,,acs_place
Samak,2021,,acs_place
Samak,2022,,acs_place
Samak,2023,,acs_place
Samak,2024,,acs_place
Sandy,2019,94018.0,acs_place
Sandy,2020,95715.0,acs_place
Sandy,2021,100749.0,acs_place
Sandy,2022,108165.0,acs_place
Sandy,2023,111242.0,acs_place
Sandy,2024,112176.0,acs_place
Santa Clara,2019,83326.0,acs_place
Santa Clara,2020,74531.0,acs_place
Santa Clara,2021,84128.0,acs_place
Santa Clara,2022,91625.0,acs_place
Santa Clara,2023,93083.0,acs_place
Santa Clara,2024,96475.0,acs_place
Santaquin,2019,72171.0,acs_place
Santaquin,2020,76071.0,acs_place
Santaquin,2021,82057.0,acs_place
Santaquin,2022,91301.0,acs_place
Santaquin,2023,95175.0,acs_place
Santaquin,2024,99837.0,acs_place
Saratoga Springs,2019,102531.0,acs_place
Saratoga Springs,2020,101592.0,acs_place
Saratoga Springs,2021,106844.0,acs_place
Saratoga Springs,2022,117005.0,acs_place
Saratoga Springs,2023,123619.0,acs_place
Saratoga Springs,2024,128802.0,acs_place
Scipio,2019,69219.0,acs_place
Scipio,2020,80313.0,acs_place
Scipio,2021,76250.0,acs_place
Scipio,2022,79886.0,acs_place
Scipio,2023,82292.0,acs_place
Scipio,2024,75313.0,acs_place
Scofield,2019,66000.0,acs_place
Scofield,2020,65250.0,acs_place
Scofield,2021,68750.0,acs_place
Scofield,2022,69417.0,extrapolated
Scofield,2023,70792.0,extrapolated
Scofield,2024,72167.0,extrapolated
Sigurd,2019,58977.0,acs_place
Sigurd,2020,46875.0,acs_place
Sigurd,2021,65938.0,acs_place
Sigurd,2022,75694.0,acs_place
Sigurd,2023,80000.0,acs_place
Sigurd,2024,80357.0,acs_place
Silver Summit,2019,147404.0,acs_place
Silver Summit,2020,143571.0,acs_place
Silver Summit,2021,195750.0,acs_place
Silver Summit,2022,226442.0,acs_place
Silver Summit,2023,235329.0,acs_place
Silver Summit,2024,241792.0,acs_place
Smithfield,2019,71118.0,acs_place
Smithfield,2020,73788.0,acs_place
Smithfield,2021,79321.0,acs_place
Smithfield,2022,87175.0,acs_place
Smithfield,2023,90602.0,acs_place
Smithfield,2024,97537.0,acs_place
Snowville,2019,60000.0,acs_place
Snowville,2020,61500.0,acs_place
Snowville,2021,64688.0,acs_place
Snowville,2022,68750.0,acs_place
Snowville,2023,71500.0,acs_place
Snowville,2024,67396.0,acs_place
Snyderville,2019,116932.0,acs_place
Snyderville,2020,120313.0,acs_place
Snyderville,2021,139850.0,acs_place
Snyderville,2022,135132.0,acs_place
Snyderville,2023,139228.0,acs_place
Snyderville,2024,143517.0,acs_place
South Jordan,2019,104597.0,acs_place
South Jordan,2020,106824.0,acs_place
South Jordan,2021,111774.0,acs_place
South Jordan,2022,119822.0,acs_place
South Jordan,2023,126400.0,acs_place
South Jordan,2024,134047.0,acs_place
South Ogden,2019,68585.0,acs_place
South Ogden,2020,70552.0,acs_place
South Ogden,2021,74724.0,acs_place
South Ogden,2022,80762.0,acs_place
South Ogden,2023,81543.0,acs_place
South Ogden,2024,80130.0,acs_place
South Salt Lake,2019,47813.0,acs_place
South Salt Lake,2020,49616.0,acs_place
South Salt Lake,2021,50589.0,acs_place
South Salt Lake,2022,57125.0,acs_place
South Salt Lake,2023,68035.0,acs_place
South Salt Lake,2024,72152.0,acs_place
South Weber,2019,107848.0,acs_place
South Weber,2020,115639.0,acs_place
South Weber,2021,120365.0,acs_place
South Weber,2022,130769.0,acs_place
South Weber,2023,132667.0,acs_place
South Weber,2024,138600.0,acs_place
South Willard,2019,74688.0,acs_place
South Willard,2020,70817.0,acs_place
South Willard,2021,79722.0,acs_place
South Willard,2022,108281.0,acs_place
South Willard,2023,114063.0,acs_place
South Willard,2024,119327.0,acs_place
Spanish Fork,2019,78490.0,acs_place
Spanish Fork,2020,79846.0,acs_place
Spanish Fork,2021,84903.0,acs_place
Spanish Fork,2022,93989.0,acs_place
Spanish Fork,2023,98497.0,acs_place
Spanish Fork,2024,104844.0,acs_place
Spanish Valley,2019,131502.0,extrapolated
Spanish Valley,2020,105313.0,acs_place
Spanish Valley,2021,119485.0,acs_place
Spanish Valley,2022,98063.0,acs_place
Spanish Valley,2023,67108.0,acs_place
Spanish Valley,2024,63483.0,extrapolated
Spring City,2019,52563.0,acs_place
Spring City,2020,52898.0,acs_place
Spring City,2021,58977.0,acs_place
Spring City,2022,62679.0,acs_place
Spring City,2023,65139.0,acs_place
Spring City,2024,71250.0,acs_place
Spring Glen,2019,59135.0,acs_place
Spring Glen,2020,52411.0,acs_place
Spring Glen,2021,47096.0,interpolated
Spring Glen,2022,41780.0,acs_place
Spring Glen,2023,36864.0,acs_place
Spring Glen,2024,52386.0,acs_place
Spring Lake,2019,83750.0,acs_place
Spring Lake,2020,81250.0,acs_place
Spring Lake,2021,56094.0,acs_place
Spring Lake,2022,155139.0,acs_place
Spring Lake,2023,143049.0,acs_place
Spring Lake,2024,94936.0,acs_place
Springdale,2019,54167.0,acs_place
Springdale,2020,59276.0,acs_place
Springdale,2021,64688.0,acs_place
Springdale,2022,69500.0,acs_place
Springdale,2023,69545.0,acs_place
Springdale,2024,89000.0,acs_place
Springville,2019,69139.0,acs_place
Springville,2020,72356.0,acs_place
Springville,2021,76982.0,acs_place
Springville,2022,84699.0,acs_place
Springville,2023,88516.0,acs_place
Springville,2024,89816.0,acs_place
St. George,2019,58259.0,acs_place
St. George,2020,59989.0,acs_place
St. George,2021,63604.0,acs_place
St. George,2022,69333.0,acs_place
St. George,2023,72870.0,acs_place
St. George,2024,76508.0,acs_place
Stansbury Park,2019,101122.0,acs_place
Stansbury Park,2020,110984.0,acs_place
Stansbury Park,2021,109931.0,acs_place
Stansbury Park,2022,124551.0,acs_place
Stansbury Park,2023,132429.0,acs_place
Stansbury Park,2024,126526.0,acs_place
Sterling,2019,66406.0,acs_place
Sterling,2020,53466.0,acs_place
Sterling,2021,57273.0,acs_place
Sterling,2022,61964.0,acs_place
Sterling,2023,64261.0,acs_place
Sterling,2024,66359.0,acs_place
Stockton,2019,58250.0,acs_place
Stockton,2020,85375.0,acs_place
Stockton,2021,79167.0,acs_place
Stockton,2022,78594.0,acs_place
Stockton,2023,92857.0,acs_place
Stockton,2024,110625.0,acs_place
Summit,2019,35179.0,acs_place
Summit,2020,34943.0,acs_place
Summit,2021,36635.0,acs_place
Summit,2022,95769.0,acs_place
Summit,2023,100592.0,acs_place
Summit,2024,118119.0,extrapolated
Summit Park,2019,131250.0,acs_place
Summit Park,2020,139053.0,acs_place
Summit Park,2021,156200.0,acs_place
Summit Park,2022,171408.0,acs_place
Summit Park,2023,179516.0,acs_place
Summit Park,2024,185900.0,acs_place
Sundance,2020,141696.0,extrapolated
Sundance,2021,135000.0,acs_place
Sundance,2022,146250.0,acs_place
Sundance,2023,130139.0,acs_place
Sundance,2024,132857.0,acs_place
Sunset,2019,62281.0,acs_place
Sunset,2020,63697.0,acs_place
Sunset,2021,62950.0,acs_place
Sunset,2022,64604.0,acs_place
Sunset,2023,74250.0,acs_place
Sunset,2024,76364.0,acs_place
Sutherland,2019,,acs_place
Sutherland,2020,,acs_place
Sutherland,2021,,acs_place
Sutherland,2022,,acs_place
Sutherland,2023,80250.0,acs_place
Sutherland,2024,,acs_place
Syracuse,2019,99625.0,acs_place
Syracuse,2020,103522.0,acs_place
Syracuse,2021,114864.0,acs_place
Syracuse,2022,125602.0,acs_place
Syracuse,2023,132459.0,acs_place
Syracuse,2024,133443.0,acs_place
Tabiona,2019,50000.0,acs_place
Tabiona,2020,53125.0,acs_place
Tabiona,2021,60714.0,acs_place
Tabiona,2022,66429.0,acs_place
Tabiona,2023,69167.0,acs_place
Tabiona,2024,69375.0,acs_place
Taylorsville,2019,66311.0,acs_place
Taylorsville,2020,67249.0,acs_place
Taylorsville,2021,73325.0,acs_place
Taylorsville,2022,81417.0,acs_place
Taylorsville,2023,85608.0,acs_place
Taylorsville,2024,86413.0,acs_place
Teasdale,2019,35707.0,acs_place
Teasdale,2020,34491.0,acs_place
Teasdale,2021,33558.0,acs_place
Teasdale,2022,36611.0,acs_place
Teasdale,2023,72708.0,acs_place
Teasdale,2024,65452.0,extrapolated
Thatcher,2019,61875.0,acs_place
Thatcher,2020,57396.0,acs_place
Thatcher,2021,82188.0,acs_place
Thatcher,2022,74500.0,acs_place
Thatcher,2023,91042.0,acs_place
Thatcher,2024,100750.0,acs_place
Thompson Springs,2019,,acs_place
Thompson Springs,2020,,acs_place
Thompson Springs,2021,,acs_place
Thompson Springs,2022,,acs_place
Thompson Springs,2023,,acs_place
Thompson Springs,2024,,acs_place
Timber Lakes,2019,47583.0,acs_place
Timber Lakes,2020,42197.0,acs_place
Timber Lakes,2021,41633.0,acs_place
Timber Lakes,2022,46268.0,acs_place
Timber Lakes,2023,49435.0,acs_place
Timber Lakes,2024,47756.0,extrapolated
Tooele,2019,63851.0,acs_place
Tooele,2020,65740.0,acs_place
Tooele,2021,76618.0,acs_place
Tooele,2022,84225.0,acs_place
Tooele,2023,88893.0,acs_place
Tooele,2024,96221.0,acs_place
Toquerville,2019,75556.0,acs_place
Toquerville,2020,81563.0,acs_place
Toquerville,2021,80357.0,acs_place
Toquerville,2022,87344.0,acs_place
Toquerville,2023,91818.0,acs_place
Toquerville,2024,97813.0,acs_place
Torrey,2019,32750.0,acs_place
Torrey,2020,38438.0,acs_place
Torrey,2021,56125.0,acs_place
Torrey,2022,48750.0,acs_place
Torrey,2023,74423.0,acs_place
Torrey,2024,64583.0,acs_place
Tremonton,2019,53705.0,acs_place
Tremonton,2020,59488.0,acs_place
Tremonton,2021,62543.0,acs_place
Tremonton,2022,67335.0,acs_place
Tremonton,2023,72028.0,acs_place
Tremonton,2024,74741.0,acs_place
Trenton,2019,53333.0,acs_place
Trenton,2020,52500.0,acs_place
Trenton,2021,55500.0,acs_place
Trenton,2022,77500.0,acs_place
Trenton,2023,83000.0,acs_place
Trenton,2024,95313.0,acs_place
Tropic,2019,47813.0,acs_place
Tropic,2020,45625.0,acs_place
Tropic,2021,40625.0,acs_place
Tropic,2022,54519.0,acs_place
Tropic,2023,64375.0,acs_place
Tropic,2024,72031.0,acs_place
Tselakai Dezza,2019,31250.0,acs_place
Tselakai Dezza,2020,31875.0,acs_place
Tselakai Dezza,2021,31250.0,acs_place
Tselakai Dezza,2022,27500.0,acs_place
Tselakai Dezza,2023,24063.0,acs_place
Tselakai Dezza,2024,34000.0,acs_place
Uintah,2019,90208.0,acs_place
Uintah,2020,74808.0,acs_place
Uintah,2021,91818.0,acs_place
Uintah,2022,106528.0,acs_place
Uintah,2023,101417.0,acs_place
Uintah,2024,108125.0,acs_place
Vernal,2019,48325.0,acs_place
Vernal,2020,47962.0,acs_place
Vernal,2021,50692.0,acs_place
Vernal,2022,58869.0,acs_place
Vernal,2023,59178.0,acs_place
Vernal,2024,64457.0,acs_place
Vernon,2019,61979.0,acs_place
Vernon,2020,59375.0,acs_place
Vernon,2021,47857.0,acs_place
Vernon,2022,52344.0,acs_place
Vernon,2023,76250.0,acs_place
Vernon,2024,58917.0,acs_place
Veyo,2019,82030.0,acs_place
Veyo,2020,77460.0,interpolated
Veyo,2021,72890.0,interpolated
Veyo,2022,68320.0,interpolated
Veyo,2023,63750.0,acs_place
Veyo,2024,68182.0,acs_place
Vineyard,2019,81116.0,acs_place
Vineyard,2020,80868.0,acs_place
Vineyard,2021,86355.0,acs_place
Vineyard,2022,94018.0,acs_place
Vineyard,2023,100022.0,acs_place
Vineyard,2024,103380.0,acs_place
Virgin,2019,63611.0,acs_place
Virgin,2020,59000.0,acs_place
Virgin,2021,62500.0,acs_place
Virgin,2022,72813.0,acs_place
Virgin,2023,80625.0,acs_place
Virgin,2024,70625.0,acs_place
Wales,2019,69286.0,acs_place
Wales,2020,71250.0,acs_place
Wales,2021,78750.0,acs_place
Wales,2022,89375.0,acs_place
Wales,2023,75625.0,acs_place
Wales,2024,71250.0,acs_place
Wallsburg,2019,66563.0,acs_place
Wallsburg,2020,67188.0,acs_place
Wallsburg,2021,86875.0,acs_place
Wallsburg,2022,99500.0,acs_place
Wallsburg,2023,92292.0,acs_place
Wallsburg,2024,107292.0,acs_place
Wanship,2019,90250.0,acs_place
Wanship,2020,77955.0,acs_place
Wanship,2021,87875.0,acs_place
Wanship,2022,82500.0,acs_place
Wanship,2023,77292.0,acs_place
Wanship,2024,126071.0,acs_place
Washington,2019,66479.0,acs_place
Washington,2020,75389.0,acs_place
Washington,2021,79450.0,acs_place
Washington,2022,94655.0,acs_place
Washington,2023,94015.0,acs_place
Washington,2024,91853.0,acs_place
Washington Terrace,2019,63503.0,acs_place
Washington Terrace,2020,65204.0,acs_place
Washington Terrace,2021,65253.0,acs_place
Washington Terrace,2022,72558.0,acs_place
Washington Terrace,2023,79971.0,acs_place
Washington Terrace,2024,80119.0,acs_place
Wellington,2019,47880.0,acs_place
Wellington,2020,45375.0,acs_place
Wellington,2021,51827.0,acs_place
Wellington,2022,54063.0,acs_place
Wellington,2023,58807.0,acs_place
Wellington,2024,61466.0,acs_place
Wellsville,2019,89643.0,acs_place
Wellsville,2020,84209.0,acs_place
Wellsville,2021,94231.0,acs_place
Wellsville,2022,102581.0,acs_place
Wellsville,2023,110543.0,acs_place
Wellsville,2024,104351.0,acs_place
Wendover,2019,33750.0,acs_place
Wendover,2020,36882.0,acs_place
Wendover,2021,43529.0,acs_place
Wendover,2022,41989.0,acs_place
Wendover,2023,45938.0,acs_place
Wendover,2024,44173.0,acs_place
West Bountiful,2019,95652.0,acs_place
West Bountiful,2020,99797.0,acs_place
West Bountiful,2021,110906.0,acs_place
West Bountiful,2022,123379.0,acs_place
West Bountiful,2023,127344.0,acs_place
West Bountiful,2024,135179.0,acs_place
West Haven,2019,77733.0,acs_place
West Haven,2020,80762.0,acs_place
West Haven,2021,84461.0,acs_place
West Haven,2022,92425.0,acs_place
West Haven,2023,104307.0,acs_place
West Haven,2024,101012.0,acs_place
West Jordan,2019,80955.0,acs_place
West Jordan,2020,84722.0,acs_place
West Jordan,2021,90227.0,acs_place
West Jordan,2022,99002.0,acs_place
West Jordan,2023,103960.0,acs_place
West Jordan,2024,108153.0,acs_place
West Mountain,2019,83125.0,acs_place
West Mountain,2020,85833.0,acs_place
West Mountain,2021,92188.0,acs_place
West Mountain,2022,103365.0,acs_place
West Mountain,2023,107222.0,acs_place
West Mountain,2024,111791.0,acs_place
West Point,2019,92655.0,acs_place
West Point,2020,99226.0,acs_place
West Point,2021,103975.0,acs_place
West Point,2022,114801.0,acs_place
West Point,2023,118660.0,acs_place
West Point,2024,120687.0,acs_place
West Valley City,2019,66342.0,acs_place
West Valley City,2020,70427.0,acs_place
West Valley City,2021,75137.0,acs_place
West Valley City,2022,81719.0,acs_place
West Valley City,2023,88604.0,acs_place
West Valley City,2024,92209.0,acs_place
West Wood,2019,69886.0,acs_place
West Wood,2020,72969.0,acs_place
West Wood,2021,73185.0,acs_place
West Wood,2022,64063.0,acs_place
West Wood,2023,78889.0,acs_place
West Wood,2024,86583.0,acs_place
White City,2019,63446.0,acs_place
White City,2020,68380.0,acs_place
White City,2021,71250.0,acs_place
White City,2022,86763.0,acs_place
White City,2023,98603.0,acs_place
White City,2024,106357.0,acs_place
White Mesa,2019,13056.0,acs_place
White Mesa,2020,30371.0,interpolated
White Mesa,2021,47685.0,interpolated
White Mesa,2022,65000.0,acs_place
White Mesa,2023,53839.0,acs_place
White Mesa,2024,75535.0,extrapolated
Whiterocks,2019,28125.0,acs_place
Whiterocks,2020,31944.0,acs_place
Whiterocks,2021,40000.0,acs_place
Whiterocks,2022,34432.0,acs_place
Whiterocks,2023,40370.0,extrapolated
Whiterocks,2024,43067.0,extrapolated
Willard,2019,81250.0,acs_place
Willard,2020,86484.0,acs_place
Willard,2021,91422.0,acs_place
Willard,2022,92434.0,acs_place
Willard,2023,91875.0,acs_place
Willard,2024,97782.0,acs_place
Wolf Creek,2019,114306.0,acs_place
Wolf Creek,2020,122419.0,acs_place
Wolf Creek,2021,122373.0,acs_place
Wolf Creek,2022,137813.0,acs_place
Wolf Creek,2023,162708.0,acs_place
Wolf Creek,2024,130729.0,acs_place
Woodland,2019,77375.0,acs_place
Woodland,2020,80694.0,acs_place
Woodland,2021,60357.0,acs_place
Woodland,2022,80331.0,acs_place
Woodland,2023,80556.0,acs_place
Woodland,2024,85135.0,acs_place
Woodland Hills,2019,101071.0,acs_place
Woodland Hills,2020,121750.0,acs_place
Woodland Hills,2021,125357.0,acs_place
Woodland Hills,2022,130096.0,acs_place
Woodland Hills,2023,137426.0,acs_place
Woodland Hills,2024,151964.0,acs_place
Woodruff,2019,102083.0,acs_place
Woodruff,2020,123681.0,acs_place
Woodruff,2021,101250.0,acs_place
Woodruff,2022,83984.0,interpolated
Woodruff,2023,66719.0,acs_place
Woodruff,2024,63750.0,acs_place
Woods Cross,2019,77433.0,acs_place
Woods Cross,2020,85453.0,acs_place
Woods Cross,2021,89441.0,acs_place
Woods Cross,2022,101742.0,acs_place
Woods Cross,2023,115335.0,acs_place
Woods Cross,2024,120543.0,acs_place
